Date,JulianDay,CIMIS_Eto_mm,Precip_mm,SolRad_W.sq.m,AvgVap_kPa,MaxAirTemp_C,MinAirTemp_C,AvgAirTemp_C,MaxRelHum,MinRelHum,AvgRelHum,DewPt_C,AvgwSpd_m.s,WndRun_Km,AvgSoilTemp_C
8/4/1998,216,6.87,0,323,1.9,43.8,20,30.9,78,15,43,16.8,1.4,125.1,26.9
8/5/1998,217,6.94,0,314,2,38.8,19.3,28.3,80,27,52,17.4,1.9,166.7,27.3
8/6/1998,218,6.58,0,320,1.9,34.9,16.9,25.1,80,38,58,16.3,2.2,194.1,26.8
8/7/1998,219,6.24,0,325,1.6,31,13.1,21.5,94,37,64,14.5,2.5,213,26.1
8/8/1998,220,5.81,0,322,1.7,29.9,12.3,20.2,98,41,71,14.7,2.4,206.8,25.5
8/9/1998,221,5.73,0,319,1.6,35.2,12.4,22,98,23,62,14.5,1.5,131.6,25.7
8/10/1998,222,6.39,0,319,1.6,37,13.6,25.1,96,23,51,14.2,1.7,149.5,26.3
8/11/1998,223,6.37,0,305,1.6,37.1,16.3,26.8,85,21,45,14,1.6,135.2,26.2
8/12/1998,224,6.71,0,302,1.9,38.6,18.5,28.4,87,27,48,16.4,1.8,156,25.7
8/13/1998,225,6.34,0,290,1.9,36.9,18.7,27.3,81,33,52,16.7,2,171.8,26.2
8/14/1998,226,6.4,0,292,1.9,37.3,17.7,25.8,80,33,57,16.6,2.5,217.4,26.2
8/15/1998,227,5.94,0,306,1.8,32.1,15.3,22.3,92,45,67,15.8,2.4,210.6,25.7
8/16/1998,228,5.89,0,305,1.7,30.6,13.2,21.1,96,42,67,14.6,2.7,231.6,25.2
8/17/1998,229,5.71,0,296,1.5,27.3,13.8,19.8,86,45,66,13.3,3.3,281.7,24.6
8/18/1998,230,5.31,0,291,1.6,26,13,18.5,97,48,73,13.6,3.4,292.5,23.9
8/19/1998,231,5.36,0,298,1.5,27.6,11.9,18.8,98,38,70,13.2,2.5,218.7,23.4
8/20/1998,232,5.35,0,295,1.5,27.7,13,19,96,40,69,13.2,2.8,240.9,22.9
8/21/1998,233,5.37,0,296,1.4,31,10.4,20.3,99,27,60,12.4,1.5,131.9,22.8
8/22/1998,234,5.78,0,298,1.5,32.7,11.6,22.1,96,24,55,12.5,1.7,144.7,22.9
8/23/1998,235,5.67,0,300,1.5,32.3,11.7,21.8,96,25,56,12.6,1.8,159.4,23.1
8/24/1998,236,6.07,0,297,1.4,34.2,12,23.1,92,20,50,12,2,172,22.9
8/25/1998,237,5.56,0,294,1.5,27.3,13.2,19.2,90,44,67,13.1,3.5,301,22.4
8/26/1998,238,4.75,0,274,1.4,32.2,10.3,19.3,100,24,61,11.6,1.8,156.3,21.9
8/27/1998,239,5.67,0,290,1.2,34.4,11.6,23.5,83,20,42,9.9,1.3,108.9,23.5
8/28/1998,240,5.65,0,271,1.5,36.7,14.6,24.3,80,24,48,12.5,1.6,140.7,24.1
8/29/1998,241,5.76,0,281,1.6,36.2,13.3,24.5,91,28,52,14.1,1.6,134.4,24.2
8/30/1998,242,5.54,0,279,1.6,36.2,14,23.6,90,27,56,14.1,1.5,133.1,24.4
8/31/1998,243,5.87,0,279,1.7,40.5,14.8,26.5,86,20,48,14.6,1.4,125.2,24.3
9/1/1998,244,5.65,0,265,1.8,39.9,16.8,27,78,25,50,15.6,1.6,135.7,25
9/2/1998,245,5.74,0,267,1.7,39.9,16.1,26.9,84,24,49,15.3,1.7,148.1,24.3
9/3/1998,246,5.81,0,246,1.7,37.9,17.5,27.6,77,29,46,15.1,2.3,196.8,24.2
9/4/1998,247,6.9,0,245,1.6,35,20.6,27.1,75,23,45,14.1,3.6,310.2,24.2
9/5/1998,248,5.28,0,256,2,32.3,19.7,26.3,78,37,57,17.1,2.2,193.3,24.2
9/6/1998,249,4.86,0,243,2.2,34.3,21.8,27.5,83,40,59,,1.3,113.6,25.1
9/7/1998,250,5.74,0,255,2,36.7,19.9,28.1,84,28,52,17.4,1.9,164.8,25.4
9/8/1998,251,5.53,1,244,1.7,31.3,14.8,22.8,87,40,62,15.1,4,344.4,24.8
9/9/1998,252,4.78,0,267,1.4,21.9,12.7,16.9,91,55,75,12.4,5.1,438.2,22.1
9/10/1998,253,4.86,0,262,1.3,28.9,9.5,19.3,100,29,58,10.9,1.9,166.8,20.7
9/11/1998,254,5.24,0,260,1.3,32.1,13.2,22.6,82,28,49,11.3,2.2,191.5,21.2
9/12/1998,255,5.16,0,256,1.5,34.7,15.8,24.9,76,26,49,13.5,1.6,141.7,22
9/13/1998,256,4.96,0,255,1.7,36.4,14.9,25.3,86,29,52,14.7,1.5,127.3,22.9
9/14/1998,257,4.8,0,248,1.8,34.5,16.3,24.2,83,33,59,15.7,1.7,146.5,23.5
9/15/1998,258,4.66,0,249,1.7,33.3,14.6,22.1,90,36,63,14.9,2.1,185.3,23.3
9/16/1998,259,4.69,0,250,1.6,32.3,12.9,21.3,95,33,61,13.5,2.1,177.3,23.1
9/17/1998,260,5.14,0,255,1.3,29.4,12.7,20.2,89,29,57,11.4,2.9,251.6,22.4
9/18/1998,261,4.8,0,253,1.3,26.3,10.9,19.1,93,34,58,10.7,2.9,249.1,21.4
9/19/1998,262,5.73,0,245,1.1,29.2,14.4,21.6,67,22,41,7.7,3.1,269.7,20.9
9/20/1998,263,5.05,0,245,1.2,29.2,12.9,20.3,84,29,51,9.7,2.7,232.6,20.9
9/21/1998,264,3.93,0,238,1.4,26,10.8,17.7,96,46,72,12.5,2.1,183.4,21
9/22/1998,265,4.01,0,229,1.4,24.5,12.8,17.6,92,47,71,12.3,2.8,242.7,21
9/23/1998,266,2.02,0,116,1.4,23.6,12.5,17.4,87,50,69,11.6,2.1,180.1,20
9/24/1998,267,3.81,1,208,1.4,25.4,11.8,18.1,89,46,67,11.9,2.4,209.9,20
9/25/1998,268,2.64,0,165,1.5,20,12.8,15.6,94,68,82,12.5,4,348.5,19.2
9/26/1998,269,1.27,3,107,1.5,18.3,12.5,14.4,100,72,89,12.6,2.4,208.5,18.4
9/27/1998,270,1.43,6,120,1.6,19.4,13,15.1,100,70,90,13.5,1.7,144.7,18.5
9/28/1998,271,3.56,1,225,1.4,25,10.4,17.4,98,40,71,12.2,1.9,162.3,18.9
9/29/1998,272,3.47,0,217,1.6,21.5,12.3,16.3,100,66,85,13.8,3.4,296.4,19.3
9/30/1998,273,3.49,0,215,1.5,24.5,9.8,16.6,100,55,81,13.3,2.6,227,18.8
10/1/1998,274,3.39,0,216,1.4,20,11.1,14.9,99,69,85,12.4,3.5,305.3,18.5
10/2/1998,275,2.88,0,194,1.3,22.3,8.1,14.4,100,51,80,10.9,2.2,191.5,17.9
10/3/1998,276,3.3,0,205,1.1,21.9,5.7,13.8,98,35,69,8.2,1.8,157.3,17.5
10/4/1998,277,5.05,0,219,0.9,24.6,7.9,16.6,92,20,45,4.6,3.5,301.8,16.9
10/5/1998,278,5.07,0,218,0.8,26.8,12.7,19.4,58,19,36,4,3.4,295.4,16.9
10/6/1998,279,3.14,0,187,1,28.3,8.7,17.3,78,28,52,7.4,1.1,93.5,17.3
10/7/1998,280,4.45,0,210,1.1,25.7,9.1,17.2,81,27,54,7.7,3,260.9,17.2
10/8/1998,281,3.31,0,207,1.3,25.5,11.6,17.4,95,38,67,11.3,1.7,148.4,19.2
10/9/1998,282,3.52,0,206,1.1,23.8,7.4,15.5,95,33,60,7.7,1.8,159.8,20.3
10/10/1998,283,4.09,0,206,0.8,23.5,8,15.3,74,23,44,3.2,2.6,225.5,19.1
10/11/1998,284,3.21,0,201,0.8,25.2,4.1,14.1,84,23,50,3.9,1.3,110.6,17.8
10/12/1998,285,2.49,0,139,1,23,6.6,15.2,86,34,58,7,1.6,138.8,17.6
10/13/1998,286,3.23,0,188,1.3,25.5,12.5,18.3,95,37,63,11.2,1.7,149.1,18.2
10/14/1998,287,3.38,0,186,1,23.6,9.5,16.2,82,30,54,6.9,2.1,180.4,17.8
10/15/1998,288,6.48,0,192,0.6,22.6,13.2,17.7,54,19,32,0.8,6.3,546.6,16.6
10/16/1998,289,6.79,0,195,0.6,23,12.5,16.9,46,17,29,-1,7.2,618.6,15.5
10/17/1998,290,3.69,0,193,0.6,24.9,8.1,15.5,50,16,31,-1.4,2.1,177.1,15.5
10/18/1998,291,3.62,0,185,0.7,25.7,5.5,14.9,73,19,40,1.3,2,172.2,15.4
10/19/1998,292,4.45,0,185,0.7,29,5.7,17.9,72,16,34,2,2.6,223.5,15.5
10/20/1998,293,5.26,0,183,0.6,29.7,13.3,20.6,40,14,25,0,3.5,298.5,17.4
10/21/1998,294,3.47,0,177,0.7,29.2,7.9,18.3,60,19,35,2.5,1.5,127.2,17.5
10/22/1998,295,2.73,0,168,1,25.1,6.4,15.1,86,31,58,6.9,1.4,122.1,17.3
10/23/1998,296,2.72,0,159,1,24.6,5.2,14.7,91,34,63,7.7,2,176.2,16.7
10/24/1998,297,0.57,16,46,1.4,16.6,9.6,13.3,100,69,92,12.1,3,260.2,16.3
10/25/1998,298,3.2,0,172,1.3,20.1,10,15.2,100,49,74,10.6,4.6,397,15.9
10/26/1998,299,2.88,0,174,1.3,22.5,9.9,15.9,98,47,70,10.3,2.9,249.8,16
10/27/1998,300,2.12,0,155,1.3,20,8,13.5,100,62,85,11.1,2,172.3,16
10/28/1998,301,1.12,0,88,1.3,17.5,10.6,13.5,97,68,86,11.2,2.4,209.2,15.8
10/29/1998,302,3.18,0,163,1,20.9,7.4,14.1,100,33,62,6.9,2.7,231.5,15.4
10/30/1998,303,4.88,0,173,0.6,22.3,9.3,16.1,50,20,33,-0.3,5.1,440.2,14.6
10/31/1998,304,1.6,1,117,0.9,19.6,2.9,11.4,90,38,68,5.7,1.8,159.4,14.2
11/1/1998,305,1.4,0,110,1.2,16.3,6.3,11.5,100,68,89,9.6,2,173.2,14.7
11/2/1998,306,2.05,0,156,1,19.1,4.2,11.3,100,45,75,7,1.3,109.8,14.2
11/3/1998,307,1.42,0,107,1.2,18.4,8.1,13.5,99,55,77,9.5,1.4,120.2,14.6
11/4/1998,308,1.86,0,137,1.2,19.9,8.5,13.3,96,55,77,9.4,1.1,91.9,15.1
11/5/1998,309,2.54,0,145,0.9,19.2,4.9,11.1,100,29,66,4.9,2.4,208.4,14.3
11/6/1998,310,1.17,1,69,1,16.2,5,11.2,98,60,76,7.1,2.6,224.1,13.4
11/7/1998,311,1.04,14,82,1.2,16.4,8.4,11.5,100,67,91,10.1,5.3,458.2,13.5
11/8/1998,312,1,0,91,1,14,5.2,8.9,100,71,91,7.6,1.7,145,13.2
11/9/1998,313,1.87,2,148,0.9,14.9,3.5,9.1,100,51,81,6,2.3,202.3,12.6
11/10/1998,314,0.36,0,40,1.1,12.2,8.2,9.4,100,82,92,8.2,3.3,281.8,12.7
11/11/1998,315,0.97,1,87,1.1,14.4,5.2,9.4,100,70,94,8.4,2.9,251.7,12.5
11/12/1998,316,1.43,0,129,1,16.6,2.8,8.3,100,61,90,6.8,1.2,107.1,12
11/13/1998,317,1.53,0,128,1,16.8,3.8,9.3,100,63,90,7.7,1.4,121.5,12
11/14/1998,318,1.64,0,137,1.1,16.9,2.9,9.8,100,67,87,7.9,1.5,129.9,12
11/15/1998,319,1.27,0,103,1.3,18.8,6.9,12.2,99,72,89,10.4,1.9,163.2,12.7
11/16/1998,320,0.68,0,72,1.2,14.6,6.1,11,100,80,95,10.2,1.7,144.8,12.9
11/17/1998,321,1.78,1,131,1.1,18.5,6.2,11.9,99,51,80,8.6,2.8,240,13.2
11/18/1998,322,1.89,0,135,1,16.7,3.5,10,100,45,77,6.2,2.3,199.7,12.4
11/19/1998,323,2.02,0,138,0.8,18.8,5,10.7,91,37,64,4.2,2.4,205.5,11.9
11/20/1998,324,1.45,0,124,1,16.6,1,9.5,100,53,81,6.3,1.4,124.1,11.7
11/21/1998,325,1.09,5,71,1.3,18.1,7.7,13,100,69,88,11,3.5,302.7,12.4
11/22/1998,326,0.94,0,84,1.4,16.9,10.4,13.6,100,74,92,12.3,2.1,178.3,13.3
11/23/1998,327,0.15,14,21,1.4,15.2,10.9,13.2,100,83,95,12.4,5.3,458.5,13.6
11/24/1998,328,1.05,0,89,1.2,15.2,8,11.7,98,63,85,9.2,2.4,211.1,13.1
11/25/1998,329,1.27,0,118,1.1,18.1,5.8,10.2,100,58,87,8.2,1.2,103.9,12.8
11/26/1998,330,1.16,1,98,1.3,18.1,5.2,11.7,100,71,93,10.6,2.6,224.6,12.5
11/27/1998,331,0.1,3,30,1.3,12.8,10.5,11.5,100,89,98,11.2,1.4,117.9,13.2
11/28/1998,332,1.39,1,118,1.1,15.6,6,10.6,100,59,85,8.1,1.8,158.1,13
11/29/1998,333,0.19,6,28,1.1,12.5,7.8,9.9,100,83,93,8.8,4.8,413.3,12.3
11/30/1998,334,0.35,13,22,1.3,14.2,8.8,12,98,76,90,10.4,6.1,525.7,12.3
12/1/1998,335,1.31,0,124,1,14.9,3.3,9.2,100,67,89,7.6,1.5,127,11.9
12/2/1998,336,0.38,0,44,1.3,15,8.8,12.2,99,88,95,11.4,3.5,305.4,12.2
12/3/1998,337,1.05,5,79,1.1,14.1,2.5,10.2,100,65,89,8.5,3.6,311.3,12.7
12/4/1998,338,1.26,0,105,0.7,9.7,0.1,4.7,100,66,86,2.6,3.3,289.2,10.8
12/5/1998,339,0.92,5,61,0.6,8.6,1.1,5.3,99,53,73,0.8,4,349.1,9.5
12/6/1998,340,1.3,1,123,0.7,9.3,-0.2,4.2,100,63,85,1.9,2.9,251.9,9
12/7/1998,341,0.63,1,80,0.7,8.5,-1.7,3.8,100,75,92,2.7,1.2,106.9,8.5
12/8/1998,342,0.37,1,43,0.9,8.4,4.2,6.2,100,79,95,5.4,3.9,341,9.2
12/9/1998,343,2.4,0,123,0.7,13.2,3.4,8.3,83,45,61,1.2,5.7,496.1,8.7
12/10/1998,344,1.03,0,106,0.8,11.4,-0.1,5,100,71,92,3.8,1.2,99.6,8.5
12/11/1998,345,0.72,0,75,0.8,11.5,1,5.8,100,70,89,4.2,1.2,104.6,8.5
12/12/1998,346,1.11,0,104,0.8,16.1,0.5,7.2,100,51,82,4.4,0.9,79.4,8.7
12/13/1998,347,0.5,2,55,1,12.7,2.8,7.5,100,81,94,6.6,2.4,208.4,9.1
12/14/1998,348,1.81,1,116,0.9,14.3,4.7,9.8,100,56,78,6.1,4,347.2,9.5
12/15/1998,349,1.63,0,113,0.9,16.8,3.5,10.3,97,52,74,5.7,2.3,195.9,9.6
12/16/1998,350,1.33,0,114,1,17.5,1.8,9.2,100,57,85,6.9,1.2,105.6,9.5
12/17/1998,351,1.13,0,107,1,18,1.1,8,100,62,92,6.8,0.8,65.9,9.5
12/18/1998,352,0.85,0,92,1,16.3,1.7,7.1,100,63,95,6.4,1.8,152.8,9.3
12/19/1998,353,1.92,0,120,0.6,9,-0.4,5.2,100,36,67,-0.3,3.9,335,8.9
12/20/1998,354,2.22,0,114,0.4,7.9,-0.4,3.7,80,39,56,-4.4,6.1,530.3,7.5
12/21/1998,355,1.92,0,120,0.3,5.1,-5.3,-0.3,82,27,43,-11.4,4.2,358.9,5.7
12/22/1998,356,2.32,0,120,0.3,8.4,-5.3,1.5,76,24,43,-9.6,4.4,379,4.9
12/23/1998,357,0.87,0,108,0.4,7.1,-6.3,-1.3,100,41,76,-4.8,1.1,95.8,4.8
12/24/1998,358,0.81,0,79,0.4,6.4,-6.1,-0.2,91,53,75,-4.2,1.6,142,4.4
12/25/1998,359,1.05,0,106,0.5,10.2,-4.9,1.4,97,38,71,-3.2,1,90.3,4.8
12/26/1998,360,1.09,0,98,0.6,12.4,-2,3.6,95,38,71,-1.1,1.3,114.1,5.4
12/27/1998,361,1.03,0,101,0.7,11.9,-1.8,4.5,98,53,80,1.3,1.2,106.7,5.8
12/28/1998,362,1.13,0,97,0.8,13.1,1.1,5.8,100,64,88,4,2.1,179.6,6.6
12/29/1998,363,1.12,0,106,0.7,13.9,-2.9,4,100,62,90,2.6,1.2,107.9,6.3
12/30/1998,364,0.56,0,67,0.8,11.3,-0.5,4.9,100,78,97,4.5,1.4,123.6,6.5
12/31/1998,365,1.18,0,89,0.9,13.5,2.8,8.1,100,55,87,6.1,3.1,267.8,7.4
1/1/1999,1,1.58,0,120,0.7,13.3,0.6,7.3,95,48,67,1.6,2.3,201.2,7.6
1/2/1999,2,0.9,0,91,0.8,13.6,-0.1,4.6,100,62,97,4.2,1.4,121.4,7.3
1/3/1999,3,0.66,1,83,0.8,9,-0.2,4.1,100,88,100,4.4,1.7,147.8,7.5
1/4/1999,4,0.39,0,60,0.8,9.2,1.4,3.5,100,93,100,3.9,1.3,114.6,7.7
1/5/1999,5,0.05,0,29,0.7,3.2,0.2,1.5,100,100,100,2.1,1.3,110.7,7.3
1/6/1999,6,0.26,0,52,0.7,4.8,0.5,2,100,100,100,2.5,2,172.3,7.1
1/7/1999,7,0.02,0,24,0.7,3,0.9,1.9,100,100,100,2.3,1.6,136,6.9
1/8/1999,8,1.21,0,117,0.7,11.4,-0.8,3.8,100,60,90,2.3,2.2,187.1,6.9
1/9/1999,9,0.09,0,31,0.7,3.5,-0.7,1.8,100,100,100,2.2,1.5,128.5,6.7
1/10/1999,10,0.1,0,32,0.7,2.9,0.7,1.5,100,100,100,1.9,1.5,126.2,6.8
1/11/1999,11,0.28,1,53,0.7,6.2,-0.9,1.6,100,89,100,1.8,1.6,140.5,6.7
1/12/1999,12,1.01,0,105,0.8,12.7,0.6,4.3,100,68,95,3.6,2.3,200.2,6.9
1/13/1999,13,0.91,0,91,0.9,14.3,2.2,6.1,100,66,95,5.3,2.1,179.5,7.5
1/14/1999,14,0.56,1,62,0.9,11.7,1.2,6.8,100,78,95,6,1.6,135.6,7.6
1/15/1999,15,0.62,2,63,1.2,13.3,8.1,10.5,100,87,97,10,2.9,252.3,8.8
1/16/1999,16,0.58,0,52,1.3,15.1,9.6,11.7,100,76,94,10.8,3.2,277.5,10
1/17/1999,17,0.38,1,49,1.4,15,9.4,12,100,90,98,11.7,3.5,298.5,10.4
1/18/1999,18,0.07,5,27,1.5,13.9,11.5,12.4,100,96,100,12.6,3.5,299,11.2
1/19/1999,19,0.47,12,49,1.5,16.1,10.2,12.8,100,91,100,12.7,3.6,307.1,11.5
1/20/1999,20,0.36,0,34,1.3,13.7,9.8,12.1,100,79,92,10.9,4.6,397.1,11.6
1/21/1999,21,1.35,0,110,1,15.1,5.7,10.4,99,57,83,7.7,1.9,159.9,11
1/22/1999,22,0.58,1,48,1.2,14,8.6,10.8,100,74,93,9.8,3.9,335.1,11
1/23/1999,23,1.02,0,77,1,13.3,0.8,9.3,100,58,84,6.7,3.1,265.9,11.1
1/24/1999,24,2.26,0,144,0.7,13.2,-0.2,6.2,100,49,70,1.1,5,434.8,9.2
1/25/1999,25,2.58,0,104,0.6,13.1,4.9,8.2,98,36,55,-0.4,6,514.5,8.7
1/26/1999,26,0.75,1,75,0.9,10.1,3.2,6.3,100,75,90,4.8,3.6,308.1,8.7
1/27/1999,27,3,0,147,0.6,14.6,2.7,8.1,84,29,54,-0.5,5.3,460.3,8.3
1/28/1999,28,1.31,0,127,0.8,13.4,-0.2,5,100,60,88,3.2,1.7,142.6,8.1
1/29/1999,29,1.3,0,129,0.7,12.1,-1.7,3.8,100,68,93,2.8,1.4,118.9,7.8
1/30/1999,30,0.34,0,52,0.8,7.7,-0.7,3.5,100,89,100,3.5,1.4,117,7.3
1/31/1999,31,0.91,17,86,1,12.2,3.4,7.8,100,76,94,6.8,2.1,180.1,8
2/1/1999,32,1.87,0,156,0.8,12.9,0.6,6.3,100,53,82,3.6,2.6,222.2,8.3
2/2/1999,33,1.69,0,151,0.8,13.9,-1.3,5.9,100,54,83,3.3,1.5,129.6,7.7
2/3/1999,34,1.87,0,154,0.9,15.8,0.8,8,100,53,82,5.1,1.8,153.3,8.2
2/4/1999,35,2.1,0,145,0.8,14.1,2.9,8.3,100,45,76,4.4,2.8,239,8.8
2/5/1999,36,1.91,0,133,0.8,14.7,-1.2,7.1,100,45,75,2.9,2.4,203.1,8
2/6/1999,37,0.07,19,24,1,9.9,6.9,8.4,98,82,93,7.4,5.5,478.4,8.5
2/7/1999,38,1.13,22,91,1.2,16.9,9.1,11.4,100,67,93,10.2,5,430.1,9.6
2/8/1999,39,0.07,5,30,1.3,13.6,8.9,11.3,100,94,100,11.2,3.4,290.9,10.1
2/9/1999,40,1.78,10,107,0.9,14.4,1.8,9,97,51,79,5.5,5.6,488.1,10.5
2/10/1999,41,1.8,0,173,0.6,10.5,-1.8,4,100,44,75,0,1.9,168.3,8.5
2/11/1999,42,1.69,0,156,0.7,11.7,-0.4,4.8,95,53,76,1,2.2,193.8,8.1
2/12/1999,43,1.19,0,105,0.7,12.9,0.7,5.6,96,55,78,2,1.8,152.3,7.9
2/13/1999,44,1.41,3,112,0.8,13.7,1.5,7.5,100,51,82,4.6,2.1,183.9,8.2
2/14/1999,45,0.8,0,86,1,12.8,3.7,7.7,100,78,96,7,1.8,152.8,8.9
2/15/1999,46,1.54,1,136,0.9,13.4,0.6,7.5,100,69,87,5.5,1.9,163.8,8.7
2/16/1999,47,0.06,18,33,1.2,11,6.7,8.9,100,98,100,9,3.2,275.8,9.4
2/17/1999,48,1.09,0,103,1.3,15.1,8,11.2,100,83,97,10.7,2.8,242.1,10.5
2/18/1999,49,0.44,1,53,1.1,13.8,4.5,9.8,100,76,95,9,3.1,270.2,10.5
2/19/1999,50,2.87,1,178,0.8,15,2.4,8.6,100,50,75,4.5,4.8,417.2,9.7
2/20/1999,51,0.12,15,35,1,9.6,1.8,6.8,100,89,100,6.7,2.3,201.6,9
2/21/1999,52,1.84,0,136,0.9,13.7,3.8,8.6,99,54,80,5.4,3.1,265.2,9.4
2/22/1999,53,2.17,0,166,1.1,16.1,7.9,11.3,99,57,78,7.7,1.9,167.4,10.6
2/23/1999,54,2.41,0,185,1.1,17.2,4,11,100,65,85,8.6,1.8,154.8,11.2
2/24/1999,55,1.61,3,111,1.1,14.8,5.8,10.5,100,65,87,8.5,3.2,272.2,11.2
2/25/1999,56,2.35,3,176,1,14.3,4.9,9.5,99,56,81,6.5,3,255.1,11.4
2/26/1999,57,1.67,0,143,0.9,13.7,1.4,7.9,100,55,84,5.4,1.4,120.6,10.7
2/27/1999,58,2.17,0,159,1.1,17,6.6,11.6,100,56,78,7.9,1.6,140.9,11.6
2/28/1999,59,1.13,3,88,1.3,17.6,9.8,12.7,100,77,91,11.3,3.1,267,12.1
3/1/1999,60,2.77,0,210,1.1,17.2,5.5,11.2,100,55,84,8.6,2.1,177.7,12.4
3/2/1999,61,2.88,0,197,1,18.1,2.3,10.9,100,35,76,6.8,2.9,251.8,11.7
3/3/1999,62,2.7,0,206,0.9,16.7,4.9,11.1,98,41,67,5.3,2.7,236,12.5
3/4/1999,63,2.75,0,201,0.7,14.4,2.7,7.8,90,37,63,1.2,2.3,194.4,11.5
3/5/1999,64,2.49,0,180,0.7,16.1,1.5,7.6,93,34,63,1,2.2,186.7,10.5
3/6/1999,65,2.26,0,177,0.8,14.2,2.1,7.9,97,52,75,3.8,1.6,139.5,10.7
3/7/1999,66,3.06,0,222,0.8,16.3,1.5,8.5,100,36,68,2.9,2.9,251.5,10.8
3/8/1999,67,0.45,7,52,1,10,6.3,8.2,98,77,90,6.7,4.3,374.3,10.4
3/9/1999,68,2.85,2,217,0.8,13.2,2,7.9,97,49,73,3.4,3.1,265.9,10.6
3/10/1999,69,1.93,0,156,0.8,12.4,1.3,6.7,100,48,78,3.1,1.3,111.6,10.4
3/11/1999,70,3.23,0,214,0.7,16.6,2.4,8.8,96,37,66,2.8,2.7,236.3,10.6
3/12/1999,71,2.92,0,208,0.9,18.2,0.9,9.4,97,45,74,5,1.8,155.4,10.8
3/13/1999,72,2.39,0,168,1,16.6,2.9,10,100,62,82,7.1,2.4,205.7,11.4
3/14/1999,73,0.43,0,54,1.1,12.7,7.4,9.6,99,75,89,7.8,2,174.6,11.4
3/15/1999,74,3.16,0,215,1.1,19.9,5.2,11.5,100,45,79,8,2.9,246.3,12.1
3/16/1999,75,2.15,0,61,1.1,15.9,8.5,12.3,99,69,77,8.3,3.6,312.2,13.3
3/17/1999,76,3,0,219,1,17.3,7,11.5,91,54,75,7.3,2.1,179,13.1
3/18/1999,77,1.58,0,120,1,14.9,6.4,10.4,91,67,79,6.9,2.1,177.2,12.7
3/19/1999,78,1.64,3,110,1,16.1,7.3,10.5,92,62,81,7.4,3.3,286.2,12.3
3/20/1999,79,2.73,1,201,1,16,7,11.1,93,56,75,6.8,2.1,177.9,12.5
3/21/1999,80,2.58,0,175,1,16.9,5.5,10.7,95,53,79,7.2,2.3,198.5,12.7
3/22/1999,81,2.6,1,176,1,15.4,2.5,9.6,99,52,81,6.4,2.5,213.9,12.2
3/23/1999,82,3.04,2,210,1,15.9,8.2,11.4,96,59,75,7.2,2.5,213.6,12.8
3/24/1999,83,0.83,18,69,1.2,14.7,9,11.6,98,61,85,9.2,2.2,188.7,12.7
3/25/1999,84,2.87,4,199,1.3,18.7,8.7,13.8,99,63,84,11,2.3,196,13.4
3/26/1999,85,3.83,0,259,1.1,20.1,6,12.8,99,50,73,8.1,2.4,204.1,13.8
3/27/1999,86,4.14,0,265,0.7,17.9,3.6,10.5,87,26,56,2.1,3.1,264.3,13.5
3/28/1999,87,3.68,0,262,0.8,18.4,1.4,9.6,92,39,68,4.1,2.3,195,13
3/29/1999,88,3.34,0,208,0.9,18.1,2.4,10.2,95,48,69,4.7,2.6,227.1,13.1
3/30/1999,89,3.63,1,227,0.8,13.8,2.5,8.7,91,47,67,3,4.1,353.7,12.8
3/31/1999,90,3.37,0,247,0.7,14.6,1.7,8,88,42,66,2.1,2.5,213.9,12.6
4/1/1999,91,4.81,0,272,0.6,16.8,2,9.7,92,29,53,0.6,4.2,360.1,12.2
4/2/1999,92,5.83,0,273,0.6,18.9,7.5,12.4,77,22,41,-0.6,5.1,441.1,12
4/3/1999,93,6.26,0,239,0.6,15.6,6.2,10.7,87,20,44,-0.9,7,604.8,11.8
4/4/1999,94,6.08,0,279,0.5,18.3,6,11.2,73,22,40,-1.9,6.7,579.9,11.2
4/5/1999,95,0.76,16,66,0.9,11,2.7,7.4,98,63,85,5.1,3.8,328.5,11
4/6/1999,96,2.69,1,211,0.9,14.4,4,9.2,98,53,76,5.1,1.8,155.4,11.3
4/7/1999,97,3.25,0,222,1,14.6,2.1,9.3,99,66,84,6.6,4,342.3,11.8
4/8/1999,98,3.25,7,220,0.8,11.9,2.5,7.9,92,58,76,4,4.6,396.5,12
4/9/1999,99,3.64,0,282,0.6,14.4,-0.7,6.9,99,32,64,0.7,1.8,151.5,11.6
4/10/1999,100,1.73,4,129,0.9,12.6,3,8.2,95,55,80,4.9,2.6,226.8,11.6
4/11/1999,101,2.76,2,193,1.1,15.6,7,10.8,96,64,82,7.9,3.1,268.9,12.1
4/12/1999,102,4.74,0,290,1.2,26,4.8,13.8,98,31,73,9.2,3.2,273.5,13
4/13/1999,103,4.29,0,266,1.3,24.7,6.9,15.3,99,43,74,10.7,2.3,201.6,14.4
4/14/1999,104,8.24,0,299,0.8,28.1,10.4,19.8,63,20,34,3.6,5.4,464.5,14.6
4/15/1999,105,6.55,0,283,0.8,29.1,12,20.1,68,18,34,3.8,3.1,269.2,14.9
4/16/1999,106,5.05,0,266,1.2,30.7,10.8,20.2,79,30,51,9.8,1.5,132,16
4/17/1999,107,5.4,0,289,1.3,29.5,10.9,19.8,90,24,56,10.8,1.7,147.8,17.3
4/18/1999,108,5.39,0,286,1.2,28.5,8,18.6,90,34,57,10,2.1,181.3,17.5
